"Blocking Key Value","Frequency"
"cci,kue,tga,cet,thp,cht,ckr,cmo,tou,coe,cpa,cpr,lbe,tss,tui,lef,tum,lfa,lfi,lge,lhe,liu,lko,lmi,loi,uca,dav,uck,day,dbr,lsb,udo,lur,ugo,uho,ull,umc,ume,maa,mae,dpr,urk,urt,mch,utc,utr,mie,vas,ecr,mtn,edt,ees,elh,elp,enh,ncr,ndb,nfi,evo,nha,ewy,nky,nob,nop,npe,nsf,fen,fes,nwh,who,nwo,fib,fid,oes,ofa,wyo,oit,oki,olc,olw,omc,onr,onw,gap,oru,xel,ouc,oub,gea,ghw,pbu,xte,xtr,ped,pep,pic,gyi,ply,pmo,poa,yar,yba,hap,hay,psi,heb,het,hik,ymo,hoe,hub,hug,zar,iai,ibb,iho,ims,inr,rah,ipb,ipu,rbo,rbr,aai,irp,rdc,iry,ref,rfo,aig,rki,rnb,anq,jar,rud,asr,run,ryp,axa,sac,sak,sbr,bak,sfa,jun,big,boe,ssc,sss,kes,sve,bun,kle,koh,kre,kri","6"
"ori","660"
"tes,lle,wel,ock,ode,sui","198"
"tep,cei,toe,lau,leb,tut,llt,lmo,daf,dae,lti,luk,dem,unj,mcm,utu,mig,mma,mpr,eak,ecl,mte,edc,neg,nek,nid,eyw,fah,ffe,nwe,fli,oei,oms,oop,opt,gaz,gee,xis,xpl,got,hak,yla,yli,yma,ywe,ywo,iao,ift,ilt,ioc,ipc,rau,aag,aan,irt,reb,itu,aje,amr,ror,rpa,rsu,arv,jim,ayl,bet,smo,soh,kao,kaw,ssh,kko,tad,kra","5"
"nin,nol","646"
"ach","196"
"cce,kst,teo,thu,chd,chm,cis,cka,ckh,tmc,ckw,cme,cog,laf,lbr,tsa,tsy,ldc,ldd,ldy,lha,tyb,tyn,lix,liz,lja,lje,lna,lpi,dch,dee,uge,uib,uif,lym,uki,uok,mak,dpo,urf,mbl,dtr,dut,dys,mof,vac,mps,eai,mre,veo,mut,ego,eig,eil,eiy,elk,von,enz,eog,eol,naf,eph,vro,ndh,ndl,esn,etn,nfl,eun,ngg,ngw,exo,nod,noo,wah,wed,ntb,ntp,ffa,ffi,wha,whi,nwi,wir,fmc,fou,fte,oet,ogo,ogr,ois,omn,omu,ooc,gai,gak,gca,gec,gei,owt,xim,gio,xon,gsd,gui,pio,poo,yak,ybe,yca,yfo,hig,yob,hni,hoo,hsh,hte,hut,ifo,igr,igu,zin,zio,ihi,iic,ija,inu,zpr,ipi,ipt,aau,rcl,abn,isb,rdo,ads,rfi,rgr,rha,rho,ixi,riu,aik,rkl,aja,rla,rmu,alj,rnt,amg,rof,rpe,aph,rsk,asb,asd,ask,asl,atp,rwo,rya,axo,azp,sad,sdi,bce,seb,sfr,bed,bec,sif,bha,smu,bna,sph,boa,kaj,ssw,std,stg,kim,tce,tcl,cbs","4"
"vic,rti","640"
"tia,war","195"
"ksw,tef,tev,thb,kwe,thw,kyb,cid,ckl,coi,ldr,css,lel,tvi,tyr,lil,cyb,ubr,dah,dbi,lsi,lsk,lsp,ugi,lwe,dif,uko,uku,dla,unl,doc,dow,dpa,may,urp,meg,mge,dvi,mph,mpi,ebu,mso,edd,edw,egh,eke,ekt,elf,vsk,esb,esr,neb,nfr,ngn,ngm,ewi,nif,niz,nof,nog,now,nro,ntg,ntm,nuc,nul,whe,oar,occ,ocu,fub,ful,fuk,ohl,onh,onj,xas,xco,otk,gew,gfa,gom,gpa,pao,guo,gun,pgl,plu,yas,ycl,hco,pte,hec,pus,hew,ymp,hls,ync,hra,hri,hry,hts,htr,hum,iae,iad,icb,idb,idl,ids,ief,iky,ilo,raa,ipm,rby,aas,rcr,rdb,isg,rdr,isy,acs,adb,rev,rey,aec,aeu,aew,aff,agl,agu,ahs,izc,izz,aln,amt,roj,rox,aol,jaj,apu,asm,jes,atn,aye,saa,saf,bag,baj,scu,bbv,see,jul,shc,shl,sik,sir,bid,smc,soi,bmw,som,sro,stw,suk,kex,bul,kme,koe,cag,cai,cbc,tda,tde","3"
"tem,por","637"
"ero","192"
"its","630"
"ksi,kso,kss,kte,cdo,kub,kuh,kun,cef,tgl,chl,cib,ckp,too,coh,lae,lal,cpe,lao,cqu,tsm,cri,ttd,ttp,ldu,lfc,lfr,cum,lgh,tyf,tym,tze,cys,lkb,lks,llr,loa,lod,loe,uad,uat,ubs,dbe,lsh,lsm,uec,ltd,ddi,ded,lun,lup,det,ugh,lvo,1au,dfo,uio,dhe,lyb,dib,lyt,lys,dli,unn,unp,unu,upl,dov,mao,urj,mbo,mbr,mda,dsb,dsh,mea,meb,mee,dto,dub,duk,dup,mgr,dwa,uze,dye,mle,mni,moh,moo,mpb,vak,mpl,eab,eae,eaz,mro,msc,veb,mtr,edr,eec,eee,mwa,vik,ehe,eie,eif,elb,vne,enl,eor,epe,ncc,ndd,ndf,esf,ndv,vus,euc,ngx,evr,eww,nir,exx,eyc,njo,eyo,nkr,wag,fag,fba,nsn,ntd,ntl,nui,nun,fia,nyu,wle,wol,foc,fol,fox,oac,oam,obs,oct,oer,fud,wwo,ogl,ogn,okf,okp,olg,olk,omr,omt,oos,opc,opg,orw,gbu,osk,gch,xer,otl,gde,oty,oug,ouy,gep,oré,ovu,xio,oxi,ghu,oyc,gie,gme,gnc,xos,gno,gok,gor,gpr,xtg,pes,pex,pgr,phy,pil,pip,gxi,gya,pob,poc,pok,yao,yap,yau,yat,haa,ych,pse,hce,yea,yel,yes,ptr,hev,heu,hey,hie,hih,yke,hiz,hla,hli,hod,hoy,hpa,ysc,ysi,ysm,ysl,hsi,hsy,yum,hus,qia,hya,zco,ibm,zda,idu,ifa,igm,zim,iju,ilj,iln,ilr,ilu,iml,imu,inx,inw,inz,iol,zte,isn,acq,acy,aea,aes,aev,rgu,agh,zza,riy,ahl,aia,iza,rko,rly,rnc,amd,rpi,rpu,aon,jau,aqi,rsf,rss,arw,rtz,rug,jer,jfe,rwi,awk,ryg,axy,ayt,azo,sbe,sbo,bae,bau,sda,jsa,sdo,bci,jsw,bde,beg,sgr,shb,shr,shy,siv,bib,skl,skn,sod,spg,boi,kal,kbc,ssr,stf,kda,kea,sul,kep,kfi,buc,buy,bva,bwe,kio,byd,kno,kob,kot,taa,kph,tav,tbe,caa,tbu,tci,cba","2"
"esa,nso,old","190"
"7,cdw,tfl,ürn,tfo,ceh,cek,kut,thk,thn,tht,thy,cgi,kya,chw,kym,tlo,ckc,ckd,tno,cms,tog,toi,toz,tpe,tqu,lap,ldf,ldh,csf,csl,tuf,csx,cue,cui,lgd,lgc,lgu,cwe,lho,tye,tyh,tyg,cyt,lku,lmy,uax,lqa,ubu,lru,lsf,uea,uee,ueh,uem,lts,luf,ufr,luo,luz,dgb,uid,uih,uik,lyf,did,lyo,lyr,dja,uls,unh,unr,uop,uos,uor,uot,upi,dod,doh,dou,mav,mcc,usk,mcd,mcl,drh,utn,dsi,dsy,uve,duf,uyg,dxc,moe,mse,ecc,msm,ved,veg,vet,edf,mul,eff,mwo,vip,viz,ehn,mye,eib,réa,elg,vmw,emd,emg,enf,vou,voy,eok,epi,nbd,nbl,eqt,nck,esg,etb,etl,nez,ewh,ewm,ewl,ewr,niq,eyd,nkl,nku,nnv,noh,fab,nsd,nsl,wey,ntw,fem,nvr,wig,wip,fif,fit,nzi,flu,wng,wre,wst,ocr,wth,fry,odc,fse,odm,ftb,fue,wwa,fuy,ogg,oje,olm,xce,gba,xct,gce,gct,otp,gdi,geh,gfe,gga,owh,ggo,xit,glu,gnt,goa,pbe,pcc,gte,gth,gud,gup,gut,xxo,gwe,xys,pom,pou,yad,ybd,ybl,hac,hbe,hcl,yex,pud,hej,yga,ygu,hkl,yni,hmc,yog,hof,ysk,yss,yth,yut,hth,huo,hwe,hyo,hys,mès,mér,zca,iau,iay,zeq,ifb,ifr,zij,ilb,zoe,zor,inl,iog,rao,zra,rax,aab,aap,aav,zuh,acp,acw,zuo,itb,itf,itk,itv,iud,rfr,iun,rgc,éri,rhu,zym,rii,ixs,rjg,aib,aij,aio,rkd,aiz,rkm,ajh,izr,rls,alq,alz,rno,rnu,aoh,aos,rmè,aoz,jaz,amé,rsb,rsw,asf,asn,jed,jen,atm,auo,aun,auv,jga,jhi,ryb,ryd,aww,ryl,ayb,ayh,ayw,azd,joi,nür,jpm,say,sbi,bbm,seh,sex,jus,bey,sht,bhu,skf,sko,sks,slg,sml,snb,bmg,soj,bom,bop,bov,kah,óni,ssq,kdd,stq,sud,bue,buk,kga,sws,kgo,sym,kik,kma,kni,tay,cbe,cbr,tdk","1"
"ala","629"
"tis","187"
"aco,tar","624"
"ima","186"
"erv","612"
"eni,inc","184"
"tan","605"
"nas,icr","182"
"ndu,net","600"
"lob,ier,alm,anp","180"
"ail","595"
"nga,inn,jap","176"
"eng","594"
"ela,rte","175"
"tre,uto,aut","588"
"een","174"
"pac,ale","580"
"tha,lon,ven,oma,hen,rad","171"
"nam","578"
"rci","170"
"mon,ein,pet","576"
"pme","169"
"son","1792"
"mat","570"
"ear,erm,ous,gol","168"
"tai","1782"
"rst","559"
"nne,fic,ors","165"
"ita","1750"
"ted,nan","558"
"lls,vis","162"
"rin","1728"
"red","551"
"x,cre,eer,eut,nki,wan,oco,oll,iba,ras,rge,bli","160"
"ral","1708"
"chn,par","533"
"ole","156"
"ast","1664"
"uct","532"
"uti,oel","155"
"ver","1653"
"eta","520"
"nee,ntu,orm,rty","154"
"alt,can","1650"
"umi","518"
"gru","153"
"cor","1647"
"pon","516"
"ner","1638"
"onp","152"
"icp","512"
"omi,ord,pha,ape","150"
"ore","1628"
"les,ern,bra","510"
"ext","147"
"ell","1608"
"oba","507"
"epo,ove,gro,ira,iso,rgi,rth,bar,sea,tco","144"
"tor","1580"
"foo,orp,cal","504"
"opm,jin,bis","143"
"che","1550"
"tat","495"
"cel,dar,ota,out,sba,spa,tch","140"
"man,era","1541"
"enc,ile,ito","494"
"tok,ult","136"
"ins","1530"
"ili","490"
"oya,hok,rac,rup","135"
"all","1508"
"yst","484"
"ean,nac,esc,hel,iss","133"
"art","1491"
"nge","481"
"cem,uan,hor","132"
"min","1480"
"wes","480"
"ics","1470"
"n","17776"
"d","15732"
"ing","13394"
"ion","13132"
"hin","12972"
"g","12802"
"e","12600"
"i","12141"
"f","11310"
"k","10675"
"ena","130"
"elo,erg,kin","468"
"cos,udi,eda,end,ese,sei,kan","128"
"eco","1460"
"cap","465"
"lit,use,mun,ega,oce,iat,qui,acc,iwa","126"
"har","1449"
"ppo","462"
"des,sio","125"
"eal","1430"
"del,sch","460"
"two,him,iel,ilw,ace,sai","120"
"ial","1395"
"fir,ich","456"
"cco,eno,gar,rag,abi,ato","119"
"mit","1380"
"ogy,ire","451"
"kyo,ubl,lwa,val,ono,osa,pub","117"
"ain","1349"
"lco,rco","450"
"rel","115"
"pow","1344"
"met","448"
"wat,ple","114"
"tru","1340"
"ork,ist","444"
"tsc,enn,nen,rab,rli,amo,rpr,arr,ssi,kor","112"
"sco","1298"
"lth,rat","440"
"ope","1260"
"chi","10413"
"anc","10080"
"ina","9945"
"r","9164"
"l","8174"
"ban","7810"
"est","7128"
"res","6950"
"ele","6864"
"men","6860"
"leu,ubi,mac,mas,igh,rec,ann,aud","110"
"eas","432"
"lor,dic,unt,mes,nel,hem,rca,anu","108"
"ans","1254"
"pri","430"
"cto,llo,eti,odu,orl,osh,hca,ahi,ars","105"
"nic","1248"
"ree,sen","429"
"ais,ake,alr,ath,sca","104"
"cha","1232"
"emi,ark","420"
"cie,lat,nse,fre,oto,pal,iro,rei,ruc","102"
"ech,air","1224"
"ise","416"
"ogi,phi,sub","100"
"mic,ves","1219"
"hno","407"
"ngc,sau","99"
"gen,sou","1200"
"ond,rts","403"
"cho,gem,iam,isc,set","98"
"ene,rea","1196"
"lar,rvi","400"
"lam,uit,mco,ets,npa,ign,aga,aid,alg,rne","96"
"sha","1134"
"ems,alc","396"
"epa,ete,bre","95"
"nta","1127"
"dus","391"
"sto","1122"
"and","6850"
"ter","6424"
"ric","6396"
"ran","6322"
"ste","6050"
"pan","6042"
"ine","5800"
"tio","5490"
"w","5100"
"mer","4508"
"ret","93"
"eli,ola,hai","390"
"nis,oda","92"
"rce","1104"
"obi,arc","385"
"uth,oku,pol","91"
"den","1100"
"irs","380"
"lip,dat,dit,usi,nca,etw,eum,nsa,och,ott,isi,ken","90"
"her","1098"
"tiv,lif,dev","378"
"gri,rde","88"
"tsu","1092"
"ien","377"
"mmu,van,far,ael,spe,bur","85"
"iti","1080"
"y,way","375"
"tex,lta,nci,oky,oun,irl,rso,arg,asc,ays,sla","84"
"ama","1071"
"col,ung","374"
"erb,nre,hot","81"
"ara","1060"
"lla,gre","372"
"cif,twa,lib,ery,nio,woo,ova,ovi,yun,hyu,rem,app,ave,sso,cam","80"
"our","1056"
"nds,gin","364"
"cea,tla,lma,nfo,ewe,wal,onn,bio,sof,cas","78"
"nit","1050"
"sho","360"
"sin","1035"
"eri","4500"
"nce","4214"
"ati","4182"
"lec","4158"
"ica","4140"
"tri","4100"
"omp","3874"
"o","3848"
"v","3800"
"ers","3744"
"ngf,rep","77"
"cur","357"
"cer,tne,ime,rio","76"
"tom","1032"
"dis","352"
"dec,oft,ook,isa,aso","75"
"log","1026"
"pit","351"
"tho,cle,lea,mag,ute,vie,ibe,rld,ald,rou,tac","72"
"rit","1015"
"apa","348"
"lse,dco,dig,nch,ngo,olu,org,own,yam,yan,inf,alo,row,sci,sme,smi","70"
"ton","1012"
"vel","345"
"til,eav,arb","68"
"ide","1008"
"ros","342"
"eat,nme,ght,rri","66"
"nve","1007"
"ten,cti","338"
"lab,ley,cts,mol,egr,exc,hir,rdi,iva,alb,alf,amp","65"
"car","1003"
"z,nde,ome,gra,api","330"
"chu,top,toy,gic,rga,rse,stc","64"
"ali","989"
"nov","325"
"coc,try,uis,fac,fra,gal,ppl,ido,aip,aiw","63"
"cen,als","987"
"mor,tas","324"
"olo","986"
"ind","3652"
"ect","3627"
"nte","3420"
"str","3192"
"sta","3168"
"j","3116"
"ana","3105"
"ang","3016"
"ant","2988"
"ctr","2960"
"las","322"
"eso","968"
"rma,rol,ano,sol","320"
"ice","966"
"cia","315"
"nts,ard","950"
"ler,oil,ase","312"
"ong","930"
"act","310"
"sur","928"
"und","308"
"oni,sun","920"
"hon,she","304"
"eve,ood","918"
"dan,sec,bil","300"
"tie","910"
"q,cpo,ade","299"
"nes","900"
"len,exp,rie,asi,bal","297"
"nti","896"
"ate","2952"
"han","2925"
"tal","2923"
"nco","2886"
"per","2847"
"tro","2829"
"any","2810"
"ian","2806"
"ust","2720"
"dia","2697"
"ani","294"
"hea","885"
"don,ngh","288"
"eme","884"
"cit,gas","286"
"inv","874"
"lop,els,nad,glo,rai","280"
"tme,tur,ish","864"
"ere","279"
"ser","858"
"ife","276"
"tin,ndi,wor","840"
"lic,avi","275"
"ite","832"
"nor,agr","273"
"age,stm","828"
"ndo","272"
"for","819"
"mot,ede,ada,roc","270"
"rop","816"
"mpa","2673"
"lin","2665"
"u","2660"
"ces","2627"
"one","2592"
"con","2580"
"ank","2556"
"shi","2520"
"uni","2484"
"ron","2482"
"eel","814"
"etr","800"
"lli,ata","799"
"ont","792"
"ini","784"
"ris","782"
"the,tic,nsu,rus","780"
"urc,ria","760"
"med","759"
"nip","752"
"ona","2442"
"ons","2407"
"are","2392"
"ert,pro","2376"
"ort","2324"
"tra","2296"
"lan","2250"
"int","2244"
"tel","2236"
"ura","2200"
"nst","748"
"new","744"
"omm","741"
"dai,ora,san,ber","735"
"nda,ico","731"
"ill","714"
"omo","704"
"tee","702"
"sys","700"
"ens","688"
"ame","2145"
"erc","2132"
"tec","2070"
"nal","2052"
"nat","2016"
"owe","1980"
"mar","1904"
"edi","1875"
"wer","1848"
"ies","1800"
