dbpedia_4173;Kaggle_6983002;1;f
dbpedia_946;Kaggle_963554;1;f
dbpedia_2157;Kaggle_760492;1;f
dbpedia_4230;Kaggle_505078;1;f
dbpedia_790;Kaggle_486026;1;f
dbpedia_346;Kaggle_1259246;1;f
dbpedia_415;Kaggle_5768014;1;f
dbpedia_4296;Kaggle_3538322;1;f
dbpedia_570;Kaggle_3140319;0;f
dbpedia_4127;Kaggle_90730;0;f
dbpedia_3419;Kaggle_4485564;0;f
dbpedia_3771;Kaggle_1604352;1;f
dbpedia_2232;Kaggle_406141;1;f
dbpedia_752;Kaggle_3970128;0;f
dbpedia_2395;Kaggle_4064331;1;f
dbpedia_226;Kaggle_27917;1;f
dbpedia_1445;Kaggle_1421897;1;f
dbpedia_4290;Kaggle_1028067;1;f
dbpedia_3462;Kaggle_155064;1;f
dbpedia_4691;Kaggle_4964065;1;f
dbpedia_1148;Kaggle_521317;1;f
dbpedia_541;Kaggle_74752;0;f
dbpedia_3780;Kaggle_2053781;1;f
dbpedia_110;Kaggle_928346;1;f
dbpedia_3531;Kaggle_3036737;1;f
dbpedia_3828;Kaggle_1584949;0;f
dbpedia_2001;Kaggle_6661126;1;f
dbpedia_4040;Kaggle_2579683;0;f
dbpedia_4722;Kaggle_824273;0;f
dbpedia_4423;Kaggle_49051;0;f
dbpedia_1272;Kaggle_3744557;1;f
dbpedia_1067;Kaggle_6648041;1;f
dbpedia_1610;Kaggle_3607818;0;f
dbpedia_592;Kaggle_5424734;1;f
dbpedia_2187;Kaggle_3746614;0;f
dbpedia_4056;Kaggle_120011;1;f
dbpedia_2700;Kaggle_4437458;1;f
dbpedia_345;Kaggle_47972;1;f
dbpedia_4552;Kaggle_5837;0;f
dbpedia_3129;Kaggle_2937238;0;f
dbpedia_2188;Kaggle_94025;0;f
dbpedia_812;Kaggle_6965224;1;f
dbpedia_121;Kaggle_2506895;1;f
dbpedia_2287;Kaggle_4996880;0;f
dbpedia_2774;Kaggle_2129478;0;f
dbpedia_1946;Kaggle_4487;0;f
dbpedia_1282;Kaggle_5317622;0;f
dbpedia_1550;Kaggle_52997;0;f
dbpedia_1148;Kaggle_167648;1;f
dbpedia_2786;Kaggle_2148126;0;f
dbpedia_1406;Kaggle_5104711;0;f
dbpedia_1761;Kaggle_2643958;0;f
dbpedia_2407;Kaggle_6804826;1;f
dbpedia_1571;Kaggle_5750413;0;f
dbpedia_1067;Kaggle_2832591;0;f
dbpedia_3403;Kaggle_929154;1;f
dbpedia_1946;Kaggle_1065925;1;f
dbpedia_692;Kaggle_4935395;0;f
dbpedia_2170;Kaggle_1932458;0;f
dbpedia_229;Kaggle_4162636;0;f
dbpedia_2527;Kaggle_5158;0;f
dbpedia_4423;Kaggle_4207934;0;f
dbpedia_1057;Kaggle_6811323;0;f
dbpedia_1581;Kaggle_3010984;0;f
dbpedia_32;Kaggle_5635314;0;f
dbpedia_2479;Kaggle_3704488;0;f
dbpedia_821;Kaggle_5171799;0;f
dbpedia_1056;Kaggle_4232416;0;f
dbpedia_2179;Kaggle_1691017;0;f
dbpedia_4423;Kaggle_158670;0;f
dbpedia_801;Kaggle_2543054;1;f
dbpedia_4543;Kaggle_2859818;0;f
dbpedia_110;Kaggle_6618719;0;f
dbpedia_4138;Kaggle_4866888;0;f
dbpedia_4207;Kaggle_2475919;0;f
dbpedia_32;Kaggle_1668434;0;f
dbpedia_577;Kaggle_3851695;0;f
dbpedia_3129;Kaggle_5684098;0;f
dbpedia_3490;Kaggle_842477;0;f
dbpedia_3886;Kaggle_5575506;0;f
dbpedia_1148;Kaggle_442875;0;f
dbpedia_4207;Kaggle_4033084;0;f
dbpedia_4493;Kaggle_2508262;0;f
dbpedia_2527;Kaggle_5521277;0;f
dbpedia_32;Kaggle_5292846;0;f
dbpedia_669;Kaggle_7015433;0;f
dbpedia_4776;Kaggle_4969861;0;f
dbpedia_2210;Kaggle_19020;0;f
dbpedia_1380;Kaggle_6622309;0;f
dbpedia_1286;Kaggle_6635521;0;f
dbpedia_1051;Kaggle_1029618;0;f
dbpedia_577;Kaggle_2034019;0;f
dbpedia_1054;Kaggle_1883590;1;f
dbpedia_1057;Kaggle_158;0;f
dbpedia_4207;Kaggle_3122934;0;f
dbpedia_3681;Kaggle_385434;0;f
dbpedia_1637;Kaggle_447567;0;f
dbpedia_110;Kaggle_406440;0;f
dbpedia_451;Kaggle_5114421;0;f
dbpedia_4423;Kaggle_201764;0;f
dbpedia_1678;Kaggle_768469;0;f
dbpedia_2843;Kaggle_170143;0;f
dbpedia_1689;Kaggle_2919630;0;f
dbpedia_4296;Kaggle_3906082;0;f
dbpedia_592;Kaggle_2236633;1;f
dbpedia_2063;Kaggle_103395;1;f
dbpedia_4237;Kaggle_1558925;0;f
dbpedia_1402;Kaggle_1165731;0;f
dbpedia_1582;Kaggle_66702;0;f
dbpedia_3830;Kaggle_425111;0;f
dbpedia_383;Kaggle_3867330;0;f
dbpedia_620;Kaggle_3938201;0;f
dbpedia_32;Kaggle_5167672;0;f
dbpedia_908;Kaggle_188208;0;f
dbpedia_3124;Kaggle_2698281;0;f
dbpedia_3783;Kaggle_694544;0;f
dbpedia_4207;Kaggle_3200178;0;f
dbpedia_642;Kaggle_4868542;0;f
dbpedia_1622;Kaggle_3488696;0;f
dbpedia_3772;Kaggle_6893357;0;f
dbpedia_3671;Kaggle_6825823;0;f
dbpedia_283;Kaggle_3567545;0;f
dbpedia_4207;Kaggle_3505012;0;f
dbpedia_1276;Kaggle_2190288;0;f
dbpedia_81;Kaggle_108762;0;f
dbpedia_4211;Kaggle_449537;1;f
dbpedia_1251;Kaggle_737744;1;f
dbpedia_1819;Kaggle_708803;1;f
dbpedia_1532;Kaggle_6603387;1;f
dbpedia_2052;Kaggle_2178545;1;f
dbpedia_2700;Kaggle_62917;1;f
dbpedia_4727;Kaggle_2030579;1;f
dbpedia_2856;Kaggle_82971;1;f
dbpedia_3747;Kaggle_936647;1;f
dbpedia_3314;Kaggle_3954707;0;f
dbpedia_1573;Kaggle_411421;1;f
dbpedia_1088;Kaggle_1031309;0;f
dbpedia_3558;Kaggle_248304;0;f
dbpedia_1964;Kaggle_3566520;1;f
dbpedia_1051;Kaggle_678953;0;f
dbpedia_142;Kaggle_1900071;1;f
dbpedia_3708;Kaggle_493778;1;f
dbpedia_4579;Kaggle_5719067;0;f
dbpedia_2186;Kaggle_6635440;1;f
dbpedia_1056;Kaggle_2940440;1;f
dbpedia_4242;Kaggle_31871;1;f
dbpedia_881;Kaggle_5808976;0;f
dbpedia_251;Kaggle_85019;1;f
dbpedia_3339;Kaggle_897213;0;f
dbpedia_1582;Kaggle_1382622;0;f
dbpedia_1571;Kaggle_4594654;1;f
dbpedia_2096;Kaggle_870228;0;f
dbpedia_916;Kaggle_1334914;0;f
dbpedia_1032;Kaggle_2924497;0;f
dbpedia_439;Kaggle_2413970;0;f
dbpedia_1554;Kaggle_10465;0;f
dbpedia_427;Kaggle_165392;1;f
dbpedia_3995;Kaggle_25311;1;f
dbpedia_3517;Kaggle_1447829;1;f
dbpedia_3454;Kaggle_4332906;0;f
dbpedia_2042;Kaggle_6668313;0;f
dbpedia_3808;Kaggle_5685330;0;f
dbpedia_115;Kaggle_1824251;0;f
dbpedia_3650;Kaggle_2002747;0;f
dbpedia_3835;Kaggle_2350149;0;f
dbpedia_2773;Kaggle_1357546;0;f
dbpedia_2187;Kaggle_4938027;0;f
dbpedia_4207;Kaggle_4704764;0;f
dbpedia_2675;Kaggle_2238479;0;f
dbpedia_1056;Kaggle_2265555;1;f
dbpedia_2783;Kaggle_1099955;0;f
dbpedia_1054;Kaggle_4616011;0;f
dbpedia_4543;Kaggle_4143875;0;f
dbpedia_2783;Kaggle_1589133;0;f
dbpedia_3516;Kaggle_4461063;0;f
dbpedia_2184;Kaggle_3715929;0;f
dbpedia_3949;Kaggle_3431738;0;f
dbpedia_85;Kaggle_4315897;0;f
dbpedia_3471;Kaggle_1873181;0;f
dbpedia_4281;Kaggle_4510687;0;f
dbpedia_2210;Kaggle_3134913;0;n0
dbpedia_1744;Kaggle_3715664;0;n0
dbpedia_121;Kaggle_997471;0;n0
dbpedia_3260;Kaggle_2364937;0;n0
dbpedia_2978;Kaggle_1512259;0;n0
dbpedia_3832;Kaggle_778514;0;n0
dbpedia_4016;Kaggle_3709856;0;n0
dbpedia_3627;Kaggle_2628554;0;n0
dbpedia_3627;Kaggle_4491172;0;n0
dbpedia_398;Kaggle_5797112;0;n0
dbpedia_2562;Kaggle_1339401;0;n0
dbpedia_4799;Kaggle_2351621;0;n0
dbpedia_4625;Kaggle_3733019;0;n0
dbpedia_4025;Kaggle_472199;0;n0
dbpedia_4304;Kaggle_2805200;0;n0
dbpedia_10;Kaggle_3834410;0;n0
dbpedia_999;Kaggle_4750207;0;n0
dbpedia_3832;Kaggle_1866582;0;n0
dbpedia_2527;Kaggle_5667519;0;n0
dbpedia_2527;Kaggle_3373862;0;n0
dbpedia_3832;Kaggle_597112;0;n0
dbpedia_669;Kaggle_5675388;0;n0
dbpedia_3208;Kaggle_1476213;0;n0
dbpedia_4552;Kaggle_6939175;0;n0
dbpedia_3569;Kaggle_3473423;0;n0
dbpedia_792;Kaggle_782342;0;n0
dbpedia_3252;Kaggle_2604230;0;n0
dbpedia_1670;Kaggle_5757099;0;n0
dbpedia_4051;Kaggle_698081;0;n0
dbpedia_2479;Kaggle_4499931;0;n0
dbpedia_4551;Kaggle_2778625;0;n0
dbpedia_577;Kaggle_1632538;0;n0
dbpedia_4668;Kaggle_80131;0;n0
dbpedia_3716;Kaggle_1675470;0;n0
dbpedia_3233;Kaggle_5512934;0;n0
dbpedia_3462;Kaggle_6682858;0;n0
dbpedia_1788;Kaggle_6766183;0;n0
dbpedia_803;Kaggle_5503689;0;n0
dbpedia_4625;Kaggle_1865530;0;n0
dbpedia_1033;Kaggle_104587;0;n0
dbpedia_805;Kaggle_978360;0;n0
dbpedia_2527;Kaggle_3435650;0;n0
dbpedia_3804;Kaggle_477798;0;n0
dbpedia_4631;Kaggle_529249;0;n0
dbpedia_1671;Kaggle_2120558;0;n0
dbpedia_4109;Kaggle_4535981;0;n0
dbpedia_3598;Kaggle_2066158;0;n0
dbpedia_4407;Kaggle_5473716;0;n0
dbpedia_2450;Kaggle_64593;0;n0
dbpedia_109;Kaggle_2238112;0;n0
dbpedia_2021;Kaggle_2156944;0;n0
dbpedia_1992;Kaggle_4655844;0;n0
dbpedia_2177;Kaggle_1606259;0;n0
dbpedia_2452;Kaggle_255297;0;n0
dbpedia_822;Kaggle_3289335;0;n0
dbpedia_777;Kaggle_2449705;0;n0
dbpedia_2180;Kaggle_292;0;n0
dbpedia_1336;Kaggle_3981754;0;n0
dbpedia_1328;Kaggle_6571294;0;n0
dbpedia_1689;Kaggle_3205315;0;n0
dbpedia_1670;Kaggle_4570615;0;n0
dbpedia_1165;Kaggle_3637817;0;n0
dbpedia_2790;Kaggle_1714716;0;n0
dbpedia_777;Kaggle_6684552;0;n0
dbpedia_1336;Kaggle_2024191;0;n0
dbpedia_418;Kaggle_3926152;0;n0
dbpedia_679;Kaggle_232334;0;n0
dbpedia_754;Kaggle_3260205;0;n0
dbpedia_3832;Kaggle_230867;0;n0
dbpedia_3609;Kaggle_3755066;0;n0
dbpedia_1057;Kaggle_4652886;0;n0
dbpedia_1796;Kaggle_4823303;0;n0
dbpedia_669;Kaggle_3968637;0;n0
dbpedia_1095;Kaggle_2162306;0;n0
dbpedia_2;Kaggle_5703278;0;n0
dbpedia_3242;Kaggle_4439555;0;n0
dbpedia_4286;Kaggle_2485409;0;n0
dbpedia_1033;Kaggle_78759;0;n0
dbpedia_3571;Kaggle_2646829;0;n0
dbpedia_4286;Kaggle_1893137;0;n0
dbpedia_1832;Kaggle_5633183;0;n0
dbpedia_4244;Kaggle_2290567;0;n0
dbpedia_899;Kaggle_1387400;0;n0
dbpedia_1701;Kaggle_6834346;0;n0
dbpedia_2562;Kaggle_390432;0;n0
dbpedia_1053;Kaggle_5040251;0;n0
dbpedia_2764;Kaggle_2539474;0;n0
dbpedia_3446;Kaggle_3883662;0;n0
dbpedia_1435;Kaggle_1610994;0;n0
dbpedia_646;Kaggle_3349498;0;n0
dbpedia_702;Kaggle_1883210;0;n0
dbpedia_251;Kaggle_5196322;0;n0
dbpedia_2976;Kaggle_1310281;0;n0
dbpedia_2180;Kaggle_240368;0;n0
dbpedia_3485;Kaggle_3087850;0;n0
dbpedia_3792;Kaggle_195183;0;n0
dbpedia_2040;Kaggle_4686429;0;n0
dbpedia_999;Kaggle_3939644;0;n0
dbpedia_1050;Kaggle_6985639;0;n0
dbpedia_1917;Kaggle_651833;0;n0
dbpedia_3287;Kaggle_933032;0;n0
dbpedia_3287;Kaggle_4664833;0;n0
dbpedia_4241;Kaggle_4853311;0;n0
dbpedia_1054;Kaggle_411379;0;n0
dbpedia_3774;Kaggle_4176059;0;n0
dbpedia_10;Kaggle_6740187;0;n0
dbpedia_1057;Kaggle_5321445;0;n0
dbpedia_1413;Kaggle_1693168;0;n0
dbpedia_4313;Kaggle_3199748;0;n0
dbpedia_1056;Kaggle_2627380;0;n0
dbpedia_4125;Kaggle_2016482;0;n0
dbpedia_2783;Kaggle_6864416;0;n0
dbpedia_4211;Kaggle_1918772;0;n0
dbpedia_2669;Kaggle_1847634;0;n0
dbpedia_3344;Kaggle_806484;0;n0
dbpedia_1277;Kaggle_2190288;0;n0
dbpedia_2042;Kaggle_103555;0;n0
dbpedia_2669;Kaggle_3423480;0;n0
dbpedia_1402;Kaggle_3531458;0;n0
dbpedia_1582;Kaggle_5809312;0;n0
dbpedia_4527;Kaggle_1223754;0;n0
dbpedia_2757;Kaggle_4939927;0;n0
dbpedia_2042;Kaggle_133964;0;n0
dbpedia_1377;Kaggle_1595393;0;n0
dbpedia_1584;Kaggle_5386235;0;n0
dbpedia_4358;Kaggle_2096055;0;n0
dbpedia_2192;Kaggle_5162456;0;n0
dbpedia_2042;Kaggle_253130;0;n0
dbpedia_1411;Kaggle_531317;0;n0
dbpedia_915;Kaggle_3633585;0;n0
dbpedia_2042;Kaggle_1070668;0;n0
dbpedia_874;Kaggle_1788269;0;n0
dbpedia_3242;Kaggle_718547;0;n0
dbpedia_2042;Kaggle_3959549;0;n0
dbpedia_2570;Kaggle_148829;0;n0
dbpedia_793;Kaggle_3181696;0;n0
dbpedia_4016;Kaggle_820880;0;n0
dbpedia_2783;Kaggle_1418973;0;n0
dbpedia_702;Kaggle_738519;0;n0
dbpedia_1005;Kaggle_2049218;0;n0
dbpedia_1919;Kaggle_4199385;0;n0
dbpedia_2076;Kaggle_1743181;0;n0
dbpedia_3242;Kaggle_6705740;0;n0
dbpedia_793;Kaggle_1472729;0;n0
dbpedia_1056;Kaggle_757933;0;n0
dbpedia_2042;Kaggle_947857;0;n0
dbpedia_3379;Kaggle_1769695;0;n0
dbpedia_4512;Kaggle_358629;0;n0
dbpedia_4799;Kaggle_4245224;0;n0
dbpedia_1405;Kaggle_435481;0;n0
dbpedia_2188;Kaggle_3812158;0;n0
dbpedia_2405;Kaggle_799801;0;n0
dbpedia_224;Kaggle_5424607;0;n0
dbpedia_916;Kaggle_3359692;0;n0
dbpedia_3454;Kaggle_2777254;0;n0
dbpedia_2757;Kaggle_155475;0;n0
dbpedia_3344;Kaggle_5386235;0;n0
dbpedia_180;Kaggle_370240;0;n0
dbpedia_1617;Kaggle_6835681;0;n0
dbpedia_586;Kaggle_1620497;0;n0
dbpedia_2042;Kaggle_886977;0;n0
dbpedia_2042;Kaggle_1608521;0;n0
dbpedia_4629;Kaggle_4474050;0;n0
dbpedia_3832;Kaggle_2083676;0;n0
dbpedia_619;Kaggle_967372;0;n0
dbpedia_713;Kaggle_829024;0;n0
dbpedia_4756;Kaggle_2966452;0;n0
dbpedia_1336;Kaggle_343475;0;n0
dbpedia_1005;Kaggle_607040;0;n0
dbpedia_3589;Kaggle_3609665;0;n0
dbpedia_2846;Kaggle_597748;0;n0
dbpedia_4208;Kaggle_2582332;0;n0
dbpedia_2985;Kaggle_6767316;0;n0
dbpedia_2570;Kaggle_302607;0;n0
dbpedia_2042;Kaggle_5401276;0;n0
dbpedia_2570;Kaggle_391217;0;n0
dbpedia_915;Kaggle_5298470;0;n0
dbpedia_2757;Kaggle_3466897;0;n0
dbpedia_4211;Kaggle_6661257;0;n0
dbpedia_2042;Kaggle_435147;0;n0
dbpedia_2042;Kaggle_532022;0;n0
dbpedia_1582;Kaggle_182059;0;n0
dbpedia_2042;Kaggle_1239317;0;n0
dbpedia_3346;Kaggle_4730238;0;n0
dbpedia_3242;Kaggle_2630857;0;n0
dbpedia_1584;Kaggle_2082753;0;n0
dbpedia_2715;Kaggle_6812792;0;n0
dbpedia_3729;Kaggle_3590784;0;n0
dbpedia_2846;Kaggle_126585;0;n0
dbpedia_1572;Kaggle_1269538;0;n0
dbpedia_383;Kaggle_6930454;0;n0
dbpedia_3572;Kaggle_1648751;0;n0
dbpedia_3589;Kaggle_3303292;0;n0
dbpedia_4016;Kaggle_1418973;0;n0
dbpedia_3961;Kaggle_946762;0;n0
dbpedia_4558;Kaggle_369021;0;n0
dbpedia_1402;Kaggle_2352918;0;n0
dbpedia_2570;Kaggle_4643942;0;n0
dbpedia_4721;Kaggle_5723214;0;n0
dbpedia_3276;Kaggle_4939140;0;n0
dbpedia_4167;Kaggle_3935195;0;n0
dbpedia_290;Kaggle_3880579;0;n0
dbpedia_1035;Kaggle_248622;0;n0
dbpedia_1056;Kaggle_343335;0;n0
dbpedia_4679;Kaggle_826377;0;n0
dbpedia_2139;Kaggle_624078;0;n0
dbpedia_2757;Kaggle_904413;0;n0
dbpedia_1411;Kaggle_1404371;0;n0
dbpedia_2764;Kaggle_4795812;0;n0
dbpedia_2987;Kaggle_607539;0;n0
dbpedia_714;Kaggle_1303519;0;n0
dbpedia_3344;Kaggle_921033;0;n0
dbpedia_1413;Kaggle_3681760;0;n0
dbpedia_2570;Kaggle_81906;0;n0
dbpedia_2764;Kaggle_489702;0;n0
dbpedia_2986;Kaggle_4336757;0;n0
dbpedia_1411;Kaggle_1411328;0;n0
dbpedia_3466;Kaggle_3482651;0;n0
dbpedia_2846;Kaggle_3921910;0;n0
dbpedia_2774;Kaggle_2318615;0;n0
dbpedia_2042;Kaggle_1678278;0;n0
dbpedia_855;Kaggle_1431770;0;n0
dbpedia_2042;Kaggle_5411189;0;n0
dbpedia_4047;Kaggle_6574268;0;n0
dbpedia_1612;Kaggle_5814856;0;n0
dbpedia_1005;Kaggle_76424;0;n0
dbpedia_1031;Kaggle_2833977;0;n0
dbpedia_2990;Kaggle_2402982;0;n0
dbpedia_2176;Kaggle_1166310;0;n0
dbpedia_4244;Kaggle_1962451;0;n0
dbpedia_1056;Kaggle_5387650;0;n0
dbpedia_1057;Kaggle_5850115;0;n0
dbpedia_2991;Kaggle_488505;0;n0
dbpedia_910;Kaggle_1953939;0;n0
dbpedia_3485;Kaggle_190914;0;n0
dbpedia_700;Kaggle_6578927;0;n0
dbpedia_4207;Kaggle_3564908;0;n0
dbpedia_3242;Kaggle_5821960;0;n0
dbpedia_4211;Kaggle_1288131;0;n0
dbpedia_3016;Kaggle_1303519;0;n0
dbpedia_4016;Kaggle_2264870;0;n0
dbpedia_2042;Kaggle_2633930;0;n0
dbpedia_1056;Kaggle_3671549;0;n0
dbpedia_2989;Kaggle_2082753;0;n0
dbpedia_2715;Kaggle_3518317;0;n0
dbpedia_3339;Kaggle_830498;0;n0
dbpedia_99;Kaggle_1589341;0;n0
dbpedia_2188;Kaggle_2118327;0;n0
dbpedia_3454;Kaggle_3397111;0;n0
dbpedia_115;Kaggle_3168291;0;n0
dbpedia_2773;Kaggle_1622760;0;n0
dbpedia_2171;Kaggle_1488647;0;n0
dbpedia_3808;Kaggle_883818;0;n0
dbpedia_1035;Kaggle_1243738;0;n0
dbpedia_232;Kaggle_2237728;0;n0
dbpedia_1404;Kaggle_2437000;0;n0
dbpedia_2983;Kaggle_3991237;0;n0
dbpedia_2042;Kaggle_5724245;0;n0
dbpedia_165;Kaggle_217330;0;n0
dbpedia_592;Kaggle_3570450;0;n0
dbpedia_2986;Kaggle_206652;0;n0
dbpedia_1035;Kaggle_3219980;0;n0
dbpedia_2989;Kaggle_5059055;0;n0
dbpedia_2757;Kaggle_4109845;0;n0
dbpedia_928;Kaggle_6565848;0;n0
dbpedia_1057;Kaggle_5162739;0;n0
dbpedia_2042;Kaggle_6725574;0;n0
dbpedia_4211;Kaggle_5701750;0;n0
dbpedia_1689;Kaggle_1003673;0;n0
dbpedia_897;Kaggle_3500485;0;n0
dbpedia_2549;Kaggle_6997339;0;n0
dbpedia_2988;Kaggle_4336757;0;n0
dbpedia_3242;Kaggle_4109523;0;n0
dbpedia_577;Kaggle_6725574;0;n0
dbpedia_2989;Kaggle_3183640;0;n0
dbpedia_2683;Kaggle_3681760;0;n0
dbpedia_2983;Kaggle_3276972;0;n0
dbpedia_383;Kaggle_1189936;0;n0
dbpedia_2989;Kaggle_6711304;0;n0
dbpedia_3178;Kaggle_5508829;0;n0
dbpedia_1400;Kaggle_5344116;0;n0
dbpedia_4811;Kaggle_3178115;0;n0
dbpedia_2076;Kaggle_5012029;0;n0
dbpedia_4237;Kaggle_602460;0;n0
dbpedia_418;Kaggle_5046254;0;n0
dbpedia_792;Kaggle_353531;0;n0
dbpedia_915;Kaggle_462943;0;n0
dbpedia_2985;Kaggle_4336757;0;n0
dbpedia_870;Kaggle_135168;0;n0
dbpedia_2757;Kaggle_2980151;0;n0
dbpedia_251;Kaggle_410731;0;n0
dbpedia_2989;Kaggle_4336757;0;n0
dbpedia_109;Kaggle_5304812;0;n0
dbpedia_2846;Kaggle_3155722;0;n0
dbpedia_2076;Kaggle_1652670;0;n0
dbpedia_3287;Kaggle_116451;0;n0
dbpedia_2983;Kaggle_206652;0;n0
dbpedia_2851;Kaggle_1421166;0;n0
dbpedia_3808;Kaggle_1138859;0;n0
dbpedia_2989;Kaggle_622023;0;n0
dbpedia_3572;Kaggle_1433970;0;n0
dbpedia_2042;Kaggle_408390;0;n0
dbpedia_4208;Kaggle_5180468;0;n0
dbpedia_4525;Kaggle_133674;0;n0
dbpedia_654;Kaggle_46828;1;n1
dbpedia_1826;Kaggle_212590;1;n1
dbpedia_3296;Kaggle_1633935;1;n1
dbpedia_2280;Kaggle_1410640;1;n1
dbpedia_1587;Kaggle_178381;1;n1
dbpedia_1503;Kaggle_73044;1;n1
dbpedia_3995;Kaggle_5800;1;n1
dbpedia_690;Kaggle_3658;1;n1
dbpedia_3;Kaggle_2244181;1;n1
dbpedia_4805;Kaggle_1075840;1;n1
dbpedia_659;Kaggle_779598;1;n1
dbpedia_2993;Kaggle_746122;1;n1
dbpedia_3993;Kaggle_1342778;1;n1
dbpedia_488;Kaggle_6832488;1;n1
dbpedia_915;Kaggle_1214699;1;n1
dbpedia_1281;Kaggle_872275;1;n1
dbpedia_980;Kaggle_3455525;1;n1
dbpedia_2836;Kaggle_342237;1;n1
dbpedia_51;Kaggle_112609;1;n1
dbpedia_1420;Kaggle_11289;1;n1
dbpedia_145;Kaggle_5735460;1;n1
dbpedia_1401;Kaggle_956053;1;n1
dbpedia_4544;Kaggle_5721997;1;n1
dbpedia_581;Kaggle_362103;1;n1
dbpedia_479;Kaggle_1031122;1;n1
dbpedia_3598;Kaggle_613472;1;n1
dbpedia_2034;Kaggle_3473426;1;n1
dbpedia_99;Kaggle_321923;1;n1
dbpedia_1550;Kaggle_931553;1;n1
dbpedia_2762;Kaggle_632250;1;n1
dbpedia_916;Kaggle_1133905;1;n1
dbpedia_3446;Kaggle_70624;1;n1
dbpedia_1562;Kaggle_8005;1;n1
dbpedia_2735;Kaggle_3109094;1;n1
dbpedia_2176;Kaggle_236492;1;n1
dbpedia_600;Kaggle_97159;1;n1
dbpedia_4532;Kaggle_4542;1;n1
dbpedia_99;Kaggle_1367293;1;n1
dbpedia_1249;Kaggle_1206697;1;n1
dbpedia_488;Kaggle_1529108;1;n1
dbpedia_3463;Kaggle_25677;1;n1
dbpedia_1405;Kaggle_5656399;1;n1
dbpedia_4646;Kaggle_384076;1;n1
dbpedia_648;Kaggle_566906;1;n1
dbpedia_773;Kaggle_4789950;1;n1
dbpedia_2056;Kaggle_2132347;1;n1
dbpedia_1033;Kaggle_669709;1;n1
dbpedia_3599;Kaggle_3171094;1;n1
dbpedia_2091;Kaggle_49100;1;n1
dbpedia_980;Kaggle_112455;1;n1
dbpedia_1377;Kaggle_4573656;1;n1
dbpedia_630;Kaggle_712070;1;n1
dbpedia_3281;Kaggle_1552111;1;n1
dbpedia_952;Kaggle_644849;1;n1
dbpedia_827;Kaggle_5717952;1;n1
dbpedia_4632;Kaggle_5343008;1;n1
dbpedia_1625;Kaggle_183784;1;n1
dbpedia_318;Kaggle_1838330;1;n1
dbpedia_2276;Kaggle_1675205;1;n1
dbpedia_3228;Kaggle_5580356;1;n1
dbpedia_1971;Kaggle_166514;1;n1
dbpedia_4152;Kaggle_145033;1;n1
dbpedia_3782;Kaggle_6476;1;n1
dbpedia_821;Kaggle_2423351;1;n1
dbpedia_2272;Kaggle_332395;1;n1
dbpedia_654;Kaggle_46828;1;n1
dbpedia_3076;Kaggle_5111845;1;n1
dbpedia_3483;Kaggle_1130614;1;n1
dbpedia_2729;Kaggle_23582;1;n1
dbpedia_1905;Kaggle_4554;1;n1
dbpedia_4476;Kaggle_8545;1;n1
dbpedia_2556;Kaggle_48522;1;n1
dbpedia_2178;Kaggle_1622129;1;n1
