dbpedia_3439;Forbes68;0;nf0
dbpedia_3448;Forbes341;0;nf0
dbpedia_3449;Forbes341;0;nf0
dbpedia_344;Forbes1710;0;nf0
dbpedia_3458;Forbes1284;0;nf0
dbpedia_3465;Forbes870;0;nf0
dbpedia_3474;Forbes1323;0;nf0
dbpedia_3476;Forbes1323;0;nf0
dbpedia_3476;Forbes870;0;nf0
dbpedia_3477;Forbes870;0;nf0
dbpedia_3482;Forbes1935;0;nf0
dbpedia_3482;Forbes908;0;nf0
dbpedia_3487;Forbes1787;0;nf0
dbpedia_3487;Forbes1935;0;nf0
dbpedia_3497;Forbes553;0;nf0
dbpedia_3499;Forbes106;0;nf0
dbpedia_3499;Forbes908;0;nf0
dbpedia_349;Forbes579;0;nf0
dbpedia_3502;Forbes1245;0;nf0
dbpedia_3504;Forbes285;0;nf0
dbpedia_3504;Forbes512;0;nf0
dbpedia_3507;Forbes473;0;nf0
dbpedia_350;Forbes1907;0;nf0
dbpedia_350;Forbes579;0;nf0
dbpedia_3514;Forbes285;0;nf0
dbpedia_3520;Forbes1463;0;nf0
dbpedia_3521;Forbes695;0;nf0
dbpedia_3532;Forbes676;0;nf0
dbpedia_3533;Forbes1463;0;nf0
dbpedia_3534;Forbes1935;0;nf0
dbpedia_3538;Forbes1935;0;nf0
dbpedia_3542;Forbes106;0;nf0
dbpedia_3544;Forbes1245;0;nf0
dbpedia_3544;Forbes232;0;nf0
dbpedia_3545;Forbes106;0;nf0
dbpedia_3545;Forbes1787;0;nf0
dbpedia_3552;Forbes1787;0;nf0
dbpedia_3556;Forbes1625;0;nf0
dbpedia_3564;Forbes240;0;nf0
dbpedia_3565;Forbes709;0;nf0
dbpedia_3568;Forbes1337;0;nf0
dbpedia_356;Forbes1746;0;nf0
dbpedia_3573;Forbes1965;0;nf0
dbpedia_3574;Forbes240;0;nf0
dbpedia_3576;Forbes1935;0;nf0
dbpedia_357;Forbes1612;0;nf0
dbpedia_3581;Forbes959;0;nf0
dbpedia_3582;Forbes959;0;nf0
dbpedia_358;Forbes587;0;nf0
dbpedia_3593;Forbes553;0;nf0
dbpedia_359;Forbes200;0;nf0
dbpedia_359;Forbes587;0;nf0
dbpedia_3601;Forbes1406;0;nf0
dbpedia_3603;Forbes1406;0;nf0
dbpedia_3612;Forbes735;0;nf0
dbpedia_3616;Forbes1072;0;nf0
dbpedia_3616;Forbes668;0;nf0
dbpedia_3616;Forbes735;0;nf0
dbpedia_3618;Forbes735;0;nf0
dbpedia_3620;Forbes1579;0;nf0
dbpedia_3629;Forbes668;0;nf0
dbpedia_362;Forbes1093;0;nf0
dbpedia_362;Forbes177;0;nf0
dbpedia_3637;Forbes1633;0;nf0
dbpedia_3637;Forbes449;0;nf0
dbpedia_3639;Forbes1694;0;nf0
dbpedia_3639;Forbes178;0;nf0
dbpedia_3641;Forbes404;0;nf0
dbpedia_3641;Forbes421;0;nf0
dbpedia_3641;Forbes838;0;nf0
dbpedia_3642;Forbes838;0;nf0
dbpedia_3643;Forbes319;0;nf0
dbpedia_3643;Forbes404;0;nf0
dbpedia_3643;Forbes838;0;nf0
dbpedia_3645;Forbes1095;0;nf0
dbpedia_3645;Forbes1436;0;nf0
dbpedia_3645;Forbes1581;0;nf0
dbpedia_3645;Forbes1616;0;nf0
dbpedia_3645;Forbes1684;0;nf0
dbpedia_3645;Forbes950;0;nf0
dbpedia_3646;Forbes1684;0;nf0
dbpedia_3646;Forbes1694;0;nf0
dbpedia_3646;Forbes950;0;nf0
dbpedia_3647;Forbes1684;0;nf0
dbpedia_3647;Forbes1694;0;nf0
dbpedia_3647;Forbes950;0;nf0
dbpedia_3649;Forbes1159;0;nf0
dbpedia_3649;Forbes1694;0;nf0
dbpedia_3649;Forbes950;0;nf0
dbpedia_364;Forbes1057;0;nf0
dbpedia_364;Forbes463;0;nf0
dbpedia_364;Forbes531;0;nf0
dbpedia_365;Forbes1140;0;nf0
dbpedia_365;Forbes403;0;nf0
dbpedia_365;Forbes843;0;nf0
dbpedia_3663;Forbes1458;0;nf0
