dataworld_1289;Forbes775;0
dataworld_1552;Forbes1328;0
dataworld_1595;Forbes938;0
dataworld_1648;Forbes262;0
dataworld_1702;Forbes1029;0
dataworld_20;Forbes1848;0
dataworld_235;Forbes957;0
dataworld_276;Forbes282;0
dataworld_29;Forbes168;0
dataworld_355;Forbes371;0
dataworld_454;Forbes524;0
dataworld_49;Forbes1579;0
dataworld_55;Forbes1052;0
dataworld_587;Forbes1536;0
dataworld_633;Forbes968;0
dataworld_701;Forbes1736;0
dataworld_724;Forbes606;0
dataworld_743;Forbes1092;0
dataworld_743;Forbes1402;0
dataworld_743;Forbes693;0
dataworld_776;Forbes1744;0
dataworld_781;Forbes1626;0
dataworld_825;Forbes193;0
dataworld_832;Forbes1643;0
dataworld_832;Forbes524;0
dataworld_833;Forbes651;0
dataworld_846;Forbes1811;0
dataworld_866;Forbes1594;0
dataworld_937;Forbes1040;0
dataworld_952;Forbes279;0
dataworld_988;Forbes1554;0
dataworld_9;Forbes1848;0
dataworld_9;Forbes1882;0
dataworld_1329;Forbes253;0
dataworld_1368;Forbes864;0
dataworld_837;Forbes1518;0
dataworld_992;Forbes1096;0
dataworld_1015;Forbes1179;0
dataworld_102;Forbes347;0
dataworld_1058;Forbes892;0
dataworld_105;Forbes1183;0
dataworld_1122;Forbes865;0
dataworld_1151;Forbes228;0
dataworld_1167;Forbes116;0
dataworld_1176;Forbes1869;0
dataworld_1183;Forbes892;0
dataworld_1264;Forbes278;0
dataworld_1322;Forbes1039;0
dataworld_1336;Forbes1967;0
dataworld_1393;Forbes1952;0
dataworld_1415;Forbes140;0
dataworld_1415;Forbes24;0
dataworld_1419;Forbes395;0
dataworld_1419;Forbes97;0
dataworld_1421;Forbes1484;0
dataworld_1448;Forbes1479;0
dataworld_1464;Forbes972;0
dataworld_148;Forbes87;0
dataworld_1516;Forbes31;0
dataworld_1524;Forbes1937;0
dataworld_1526;Forbes1480;0
dataworld_1604;Forbes1471;0
dataworld_1627;Forbes1456;0
dataworld_1630;Forbes807;0
dataworld_1685;Forbes881;0
dataworld_171;Forbes428;0
dataworld_21;Forbes432;0
dataworld_246;Forbes1897;0
dataworld_248;Forbes1412;0
dataworld_25;Forbes1051;0
dataworld_267;Forbes422;0
dataworld_1369;Forbes534;0
dataworld_1373;Forbes107;0
dataworld_1413;Forbes1706;0
dataworld_141;Forbes673;0
dataworld_1448;Forbes84;0
dataworld_1453;Forbes1449;0
dataworld_1466;Forbes1796;0
dataworld_1470;Forbes1679;0
dataworld_1477;Forbes42;0
dataworld_1503;Forbes765;0
dataworld_1526;Forbes276;0
dataworld_1531;Forbes475;0
dataworld_1536;Forbes158;0
dataworld_1548;Forbes1042;0
dataworld_1548;Forbes1169;0
dataworld_154;Forbes426;0
dataworld_1551;Forbes85;0
dataworld_1570;Forbes1205;0
dataworld_1590;Forbes959;0
dataworld_1611;Forbes1858;0
dataworld_1621;Forbes484;0
dataworld_1629;Forbes475;0
dataworld_1661;Forbes655;0
dataworld_1721;Forbes151;0
dataworld_1765;Forbes1297;0
dataworld_1780;Forbes1559;0
dataworld_1795;Forbes1998;0
dataworld_1795;Forbes515;0
dataworld_1811;Forbes1483;0
dataworld_1812;Forbes949;0
dataworld_1844;Forbes404;0
dataworld_1862;Forbes1494;0
dataworld_1897;Forbes898;0
dataworld_192;Forbes696;0
dataworld_198;Forbes1235;0
dataworld_211;Forbes50;0
dataworld_220;Forbes229;0
dataworld_241;Forbes1506;0
dataworld_266;Forbes230;0
dataworld_266;Forbes252;0
dataworld_309;Forbes1937;0
dataworld_309;Forbes54;0
dataworld_309;Forbes978;0
dataworld_320;Forbes640;0
dataworld_323;Forbes546;0
dataworld_333;Forbes1185;0
dataworld_37;Forbes539;0
dataworld_407;Forbes1235;0
dataworld_438;Forbes1756;0
dataworld_461;Forbes984;0
dataworld_465;Forbes227;0
dataworld_469;Forbes549;0
dataworld_473;Forbes241;0
dataworld_50;Forbes277;0
dataworld_519;Forbes1404;0
dataworld_519;Forbes635;0
dataworld_51;Forbes1891;0
dataworld_548;Forbes512;0
dataworld_551;Forbes1950;0
dataworld_57;Forbes778;0
dataworld_643;Forbes515;0
dataworld_675;Forbes1706;0
dataworld_688;Forbes1381;0
dataworld_719;Forbes1973;0
dataworld_736;Forbes461;0
dataworld_741;Forbes282;0
dataworld_741;Forbes707;0
dataworld_750;Forbes319;0
dataworld_767;Forbes360;0
dataworld_768;Forbes1449;0
dataworld_781;Forbes140;0
dataworld_786;Forbes1668;0
dataworld_787;Forbes1429;0
dataworld_82;Forbes1008;0
dataworld_83;Forbes104;0
dataworld_85;Forbes299;0
dataworld_885;Forbes392;0
dataworld_891;Forbes1987;0
dataworld_902;Forbes983;0
dataworld_92;Forbes257;0
dataworld_974;Forbes954;0
dataworld_975;Forbes1381;0
dataworld_979;Forbes804;0
dataworld_97;Forbes1518;0
dataworld_1201;Forbes1533;0
dataworld_1316;Forbes1165;0
dataworld_543;Forbes1593;0
dataworld_636;Forbes411;0
dataworld_792;Forbes1663;0
dataworld_794;Forbes85;0
dataworld_821;Forbes1994;0
dataworld_1009;Forbes142;0
dataworld_1027;Forbes1288;0
dataworld_1066;Forbes1546;0
dataworld_1066;Forbes1797;0
dataworld_1077;Forbes1054;0
dataworld_148;Forbes1038;0
dataworld_235;Forbes1664;0
dataworld_269;Forbes616;0
dataworld_310;Forbes1643;0
dataworld_365;Forbes312;0
dataworld_365;Forbes825;0
dataworld_423;Forbes1983;0
dataworld_631;Forbes1546;0
dataworld_724;Forbes1983;0
dataworld_747;Forbes312;0
dataworld_790;Forbes1402;0
dataworld_824;Forbes118;0
dataworld_873;Forbes496;0
dataworld_876;Forbes142;0
dataworld_876;Forbes161;0
dataworld_934;Forbes734;0
dataworld_991;Forbes1750;0
dataworld_1009;Forbes2;0
dataworld_1386;Forbes283;0
dataworld_1596;Forbes1652;0
dataworld_1867;Forbes1310;0
dataworld_388;Forbes965;0
dataworld_445;Forbes101;0
dataworld_710;Forbes1185;0
dataworld_1906;Forbes1029;0
dataworld_1009;Forbes78;0
dataworld_1018;Forbes1638;0
dataworld_101;Forbes934;0
dataworld_1034;Forbes562;0
dataworld_1066;Forbes1402;0
dataworld_1068;Forbes249;0
dataworld_1069;Forbes1586;0
dataworld_1091;Forbes275;0
dataworld_1102;Forbes1377;0
dataworld_1117;Forbes742;0
dataworld_1133;Forbes688;0
dataworld_116;Forbes1707;0
dataworld_1170;Forbes1441;0
dataworld_1214;Forbes1999;0
dataworld_1244;Forbes1033;0
dataworld_1271;Forbes1377;0
dataworld_1271;Forbes1800;0
dataworld_1275;Forbes1304;0
dataworld_1325;Forbes1266;0
dataworld_1368;Forbes1766;0
dataworld_137;Forbes1273;0
dataworld_1430;Forbes74;0
dataworld_1438;Forbes638;0
dataworld_144;Forbes208;0
dataworld_1454;Forbes1330;0
dataworld_1492;Forbes825;0
dataworld_1553;Forbes1330;0
dataworld_1553;Forbes1800;0
dataworld_1561;Forbes1950;0
dataworld_1591;Forbes424;0
dataworld_1631;Forbes1159;0
dataworld_1631;Forbes562;0
dataworld_1646;Forbes1655;0
dataworld_1672;Forbes1543;0
dataworld_1674;Forbes1938;0
dataworld_1717;Forbes131;0
dataworld_1757;Forbes1800;0
dataworld_1761;Forbes511;0
dataworld_1777;Forbes1241;0
dataworld_1810;Forbes89;0
dataworld_1814;Forbes111;0
dataworld_1814;Forbes208;0
dataworld_1851;Forbes1806;0
dataworld_1883;Forbes1372;0
dataworld_1883;Forbes199;0
dataworld_198;Forbes444;0
dataworld_1;Forbes310;0
dataworld_202;Forbes928;0
dataworld_298;Forbes1;0
dataworld_300;Forbes650;0
dataworld_302;Forbes347;0
dataworld_322;Forbes26;0
dataworld_328;Forbes1209;0
dataworld_299;Forbes203;0
dataworld_366;Forbes937;0
dataworld_389;Forbes975;0
dataworld_448;Forbes471;0
dataworld_465;Forbes658;0
dataworld_492;Forbes614;0
dataworld_527;Forbes673;0
dataworld_552;Forbes1220;0
dataworld_554;Forbes950;0
dataworld_565;Forbes1954;0
dataworld_716;Forbes487;0
dataworld_741;Forbes588;0
dataworld_785;Forbes271;0
dataworld_791;Forbes1470;0
dataworld_839;Forbes1469;0
dataworld_919;Forbes1023;0
dataworld_943;Forbes768;0
dataworld_975;Forbes1345;0
dataworld_1414;Forbes1365;0
dataworld_1539;Forbes1402;0
dataworld_1801;Forbes1290;0
dataworld_1024;Forbes611;0
dataworld_452;Forbes31;0
dataworld_55;Forbes486;0
dataworld_675;Forbes651;0
dataworld_778;Forbes1494;0
dataworld_455;Forbes650;0
dataworld_59;Forbes376;0
dataworld_1303;Forbes1906;0
dataworld_1453;Forbes1377;0
dataworld_1669;Forbes1806;0
dataworld_1674;Forbes1789;0
dataworld_198;Forbes650;0
dataworld_300;Forbes862;0
dataworld_407;Forbes484;0
dataworld_414;Forbes306;0
dataworld_844;Forbes1800;0
dataworld_1447;Forbes1864;1
dataworld_186;Forbes197;1
dataworld_777;Forbes899;0
