Forbes1394,Kaggle_431502,FALSE
Forbes1759,Kaggle_158084,FALSE
Forbes1686,Kaggle_169983,FALSE
Forbes775,Kaggle_101398,TRUE
Forbes74,Kaggle_88589,TRUE
Forbes1759,Kaggle_116356,FALSE
Forbes97,Kaggle_46932,TRUE
Forbes151,Kaggle_41483,FALSE
Forbes451,Kaggle_24722,TRUE
Forbes1081,Kaggle_116680,FALSE
Forbes1252,Kaggle_31283,FALSE
Forbes231,Kaggle_189680,TRUE
Forbes814,Kaggle_5544479,FALSE
Forbes486,Kaggle_565,TRUE
Forbes87,Kaggle_3878095,FALSE
Forbes1081,Kaggle_390119,FALSE
Forbes278,Kaggle_516543,FALSE
Forbes915,Kaggle_478351,FALSE
Forbes752,Kaggle_23878,TRUE
Forbes1081,Kaggle_184534,FALSE
Forbes1387,Kaggle_15071,FALSE
Forbes1956,Kaggle_28260,TRUE
Forbes904,Kaggle_3746,TRUE
Forbes18,Kaggle_162810,FALSE
Forbes196,Kaggle_52753,FALSE
Forbes1081,Kaggle_221588,FALSE
Forbes1394,Kaggle_274523,FALSE
Forbes413,Kaggle_43468,TRUE
Forbes1081,Kaggle_225316,FALSE
Forbes783,Kaggle_202063,FALSE
Forbes1394,Kaggle_256490,FALSE
Forbes1727,Kaggle_151007,FALSE
Forbes1394,Kaggle_420802,FALSE
Forbes428,Kaggle_2129478,TRUE
Forbes729,Kaggle_2764,TRUE
Forbes864,Kaggle_112226,FALSE
Forbes1759,Kaggle_355397,FALSE
Forbes831,Kaggle_28541,FALSE
Forbes63,Kaggle_385571,FALSE
Forbes1570,Kaggle_4568,TRUE
Forbes1204,Kaggle_117740,FALSE
Forbes1980,Kaggle_457491,FALSE
Forbes1170,Kaggle_185859,FALSE
Forbes398,Kaggle_180663,TRUE
Forbes167,Kaggle_50622,TRUE
Forbes1894,Kaggle_58886,FALSE
Forbes63,Kaggle_3998619,FALSE
Forbes1689,Kaggle_134699,FALSE
Forbes1081,Kaggle_285520,FALSE
Forbes1306,Kaggle_325244,FALSE
Forbes1149,Kaggle_284349,TRUE
Forbes1699,Kaggle_3049855,TRUE
Forbes1759,Kaggle_133541,FALSE
Forbes327,Kaggle_103844,FALSE
Forbes1253,Kaggle_182052,FALSE
Forbes136,Kaggle_341950,FALSE
Forbes1309,Kaggle_98590,TRUE
Forbes71,Kaggle_147723,TRUE
Forbes32,Kaggle_292622,FALSE
Forbes413,Kaggle_269739,TRUE
Forbes1357,Kaggle_212684,FALSE
Forbes596,Kaggle_355807,TRUE
Forbes1497,Kaggle_41731,TRUE
Forbes1374,Kaggle_192710,FALSE
Forbes294,Kaggle_345337,FALSE
Forbes1683,Kaggle_285495,FALSE
Forbes1516,Kaggle_4065,TRUE
Forbes1405,Kaggle_135135,FALSE
Forbes87,Kaggle_339645,FALSE
Forbes736,Kaggle_116928,FALSE
Forbes1594,Kaggle_2462179,FALSE
Forbes1023,Kaggle_1444,TRUE
Forbes1852,Kaggle_751703,FALSE
Forbes1586,Kaggle_219753,FALSE
Forbes1081,Kaggle_64055,FALSE
Forbes181,Kaggle_145994,FALSE
Forbes1394,Kaggle_222124,FALSE
Forbes87,Kaggle_537950,FALSE
Forbes94,Kaggle_510740,FALSE
Forbes87,Kaggle_497320,FALSE
Forbes1409,Kaggle_13163,TRUE
Forbes770,Kaggle_51652,FALSE
Forbes842,Kaggle_247118,FALSE
Forbes1839,Kaggle_429240,FALSE
Forbes1081,Kaggle_219380,FALSE
Forbes428,Kaggle_16298,FALSE
Forbes273,Kaggle_215347,TRUE
Forbes1382,Kaggle_298546,TRUE
Forbes1759,Kaggle_54035,FALSE
Forbes167,Kaggle_77033,TRUE
Forbes1083,Kaggle_184427,TRUE
Forbes195,Kaggle_275882,TRUE
Forbes1856,Kaggle_212723,TRUE
Forbes594,Kaggle_436133,FALSE
Forbes633,Kaggle_44091,TRUE
Forbes764,Kaggle_229737,TRUE
Forbes1394,Kaggle_286858,FALSE
Forbes1754,Kaggle_154731,FALSE
Forbes652,Kaggle_11069,TRUE
Forbes1532,Kaggle_3215608,FALSE
Forbes1838,Kaggle_390233,FALSE
Forbes1081,Kaggle_6207532,FALSE
Forbes1532,Kaggle_808339,FALSE
Forbes1408,Kaggle_8181,TRUE
Forbes403,Kaggle_94359,FALSE
Forbes1905,Kaggle_231378,FALSE
Forbes410,Kaggle_1655605,FALSE
Forbes1253,Kaggle_180639,FALSE
Forbes1365,Kaggle_264470,FALSE
Forbes1427,Kaggle_352152,FALSE
Forbes348,Kaggle_934,TRUE
Forbes1997,Kaggle_130040,TRUE
Forbes1949,Kaggle_87519,TRUE
Forbes1253,Kaggle_164217,FALSE
Forbes1568,Kaggle_489933,FALSE
Forbes1759,Kaggle_428479,FALSE
Forbes14,Kaggle_7471,FALSE
Forbes1453,Kaggle_7251,TRUE
Forbes1889,Kaggle_2734147,FALSE
Forbes1690,Kaggle_8428,FALSE
Forbes1187,Kaggle_495555,FALSE
Forbes1081,Kaggle_1109980,FALSE
Forbes649,Kaggle_187163,FALSE
Forbes1166,Kaggle_19305,TRUE
Forbes1394,Kaggle_147535,FALSE
Forbes32,Kaggle_139966,FALSE
Forbes251,Kaggle_64230,TRUE
Forbes435,Kaggle_86125,FALSE
Forbes87,Kaggle_261326,FALSE
Forbes127,Kaggle_20889,FALSE
Forbes87,Kaggle_673734,FALSE
Forbes811,Kaggle_372145,FALSE
Forbes1684,Kaggle_263940,FALSE
Forbes303,Kaggle_354499,TRUE
Forbes1344,Kaggle_438568,TRUE
Forbes181,Kaggle_46303,TRUE
Forbes104,Kaggle_7278,TRUE
Forbes813,Kaggle_274286,TRUE
Forbes783,Kaggle_109082,FALSE
Forbes1081,Kaggle_149900,FALSE
Forbes108,Kaggle_52929,TRUE
Forbes864,Kaggle_376510,FALSE
Forbes1394,Kaggle_444635,FALSE
Forbes1394,Kaggle_171930,FALSE
Forbes1438,Kaggle_25158,TRUE
Forbes91,Kaggle_7061,TRUE
Forbes1657,Kaggle_454330,FALSE
Forbes713,Kaggle_371162,FALSE
Forbes33,Kaggle_248034,FALSE
Forbes1394,Kaggle_1215792,FALSE
Forbes472,Kaggle_462569,FALSE
Forbes87,Kaggle_457446,FALSE
Forbes1759,Kaggle_253450,FALSE
Forbes1387,Kaggle_6158813,FALSE
Forbes1891,Kaggle_120011,FALSE
Forbes528,Kaggle_57435,TRUE
Forbes1081,Kaggle_7720,FALSE
Forbes1905,Kaggle_515975,FALSE
Forbes1683,Kaggle_45222,FALSE
Forbes805,Kaggle_247210,TRUE
Forbes535,Kaggle_525,TRUE
Forbes1452,Kaggle_2682,TRUE
Forbes242,Kaggle_315816,TRUE
Forbes1389,Kaggle_465129,FALSE
Forbes748,Kaggle_113375,TRUE
Forbes403,Kaggle_138961,FALSE
Forbes1807,Kaggle_42838,FALSE
Forbes653,Kaggle_173263,FALSE
Forbes1081,Kaggle_406168,FALSE
Forbes811,Kaggle_106846,FALSE
Forbes1889,Kaggle_73531,FALSE
Forbes450,Kaggle_326126,FALSE
Forbes1657,Kaggle_488612,FALSE
Forbes212,Kaggle_12229,TRUE
Forbes563,Kaggle_338588,FALSE
Forbes1699,Kaggle_527122,FALSE
Forbes1081,Kaggle_354476,FALSE
Forbes1560,Kaggle_73193,TRUE
Forbes983,Kaggle_948,TRUE
Forbes202,Kaggle_316099,FALSE
Forbes1532,Kaggle_353351,FALSE
Forbes144,Kaggle_7020596,TRUE
Forbes336,Kaggle_387614,TRUE
Forbes1699,Kaggle_528457,FALSE
Forbes676,Kaggle_69579,TRUE
Forbes174,Kaggle_2274,TRUE
Forbes1262,Kaggle_159400,TRUE
Forbes695,Kaggle_7100,TRUE
Forbes87,Kaggle_4619102,FALSE
Forbes287,Kaggle_286885,FALSE
Forbes1844,Kaggle_173484,FALSE
Forbes939,Kaggle_504786,TRUE
Forbes1705,Kaggle_237274,TRUE
Forbes795,Kaggle_221091,TRUE
Forbes736,Kaggle_4632742,FALSE
Forbes1086,Kaggle_2196628,FALSE
Forbes1394,Kaggle_238964,FALSE
Forbes759,Kaggle_314079,TRUE
Forbes87,Kaggle_149764,FALSE
Forbes1921,Kaggle_378171,FALSE
Forbes1081,Kaggle_2196715,FALSE
Forbes403,Kaggle_272102,FALSE
Forbes1826,Kaggle_241695,TRUE
Forbes278,Kaggle_42909,FALSE
Forbes52,Kaggle_16190,FALSE
Forbes1985,Kaggle_177303,FALSE
Forbes87,Kaggle_119834,FALSE
Forbes14,Kaggle_41590,TRUE
Forbes1529,Kaggle_34702,TRUE
Forbes202,Kaggle_231033,FALSE
Forbes87,Kaggle_726751,FALSE
Forbes611,Kaggle_153754,TRUE
Forbes1466,Kaggle_13452,TRUE
Forbes596,Kaggle_124828,FALSE
Forbes285,Kaggle_265542,TRUE
Forbes1889,Kaggle_299195,FALSE
Forbes1683,Kaggle_103823,FALSE
Forbes560,Kaggle_11229,FALSE
Forbes1305,Kaggle_232024,TRUE
Forbes1541,Kaggle_92814,FALSE
Forbes1838,Kaggle_386123,FALSE
Forbes1124,Kaggle_72886,TRUE
Forbes1079,Kaggle_234899,FALSE
Forbes1266,Kaggle_226566,TRUE
Forbes405,Kaggle_30452,FALSE
Forbes1946,Kaggle_1536810,TRUE
Forbes1589,Kaggle_108505,FALSE
Forbes1790,Kaggle_101278,TRUE
Forbes1937,Kaggle_231181,FALSE
Forbes992,Kaggle_305715,FALSE
Forbes1447,Kaggle_6062721,FALSE
Forbes250,Kaggle_82032,TRUE
Forbes403,Kaggle_143851,FALSE
Forbes504,Kaggle_30818,FALSE
Forbes1394,Kaggle_343896,FALSE
Forbes1699,Kaggle_18487,FALSE
Forbes1924,Kaggle_6277,TRUE
Forbes595,Kaggle_214573,TRUE
Forbes507,Kaggle_119714,FALSE
Forbes1081,Kaggle_214861,FALSE
Forbes1985,Kaggle_71167,FALSE
Forbes1683,Kaggle_3582312,FALSE
Forbes1653,Kaggle_152342,FALSE
Forbes1348,Kaggle_154945,FALSE
Forbes708,Kaggle_313590,FALSE
Forbes1689,Kaggle_27697,FALSE
Forbes460,Kaggle_320353,FALSE
Forbes1795,Kaggle_180207,FALSE
Forbes1081,Kaggle_173916,FALSE
Forbes87,Kaggle_81433,FALSE
Forbes849,Kaggle_11315,TRUE
Forbes811,Kaggle_198583,FALSE
Forbes939,Kaggle_34862,FALSE
Forbes1253,Kaggle_13056,FALSE
Forbes127,Kaggle_359076,FALSE
Forbes1081,Kaggle_114890,FALSE
Forbes445,Kaggle_158124,FALSE
Forbes1803,Kaggle_288759,FALSE
Forbes1786,Kaggle_53346,FALSE
Forbes1390,Kaggle_245852,FALSE
Forbes1420,Kaggle_1919,TRUE
Forbes1253,Kaggle_46280,FALSE
Forbes1253,Kaggle_5826481,FALSE
Forbes1268,Kaggle_123257,FALSE
Forbes1394,Kaggle_187772,FALSE
Forbes1394,Kaggle_25467,FALSE
Forbes1985,Kaggle_61715,FALSE
Forbes1689,Kaggle_161374,TRUE
Forbes1754,Kaggle_280008,FALSE
Forbes1541,Kaggle_150563,FALSE
Forbes87,Kaggle_184438,FALSE
Forbes1394,Kaggle_302729,FALSE
Forbes163,Kaggle_1128788,TRUE
Forbes486,Kaggle_4447806,FALSE
Forbes601,Kaggle_84944,TRUE
Forbes59,Kaggle_327453,FALSE
Forbes1081,Kaggle_328226,FALSE
Forbes1754,Kaggle_232319,FALSE
Forbes1081,Kaggle_3028405,FALSE
Forbes198,Kaggle_94,TRUE
Forbes1759,Kaggle_319622,FALSE
Forbes686,Kaggle_76956,TRUE
Forbes1838,Kaggle_115920,FALSE
Forbes1066,Kaggle_33636,FALSE
Forbes1985,Kaggle_203981,FALSE
Forbes1253,Kaggle_370170,FALSE
Forbes1387,Kaggle_248581,FALSE
Forbes386,Kaggle_116090,FALSE
Forbes1184,Kaggle_40792,FALSE
Forbes1394,Kaggle_399149,FALSE
Forbes1306,Kaggle_29556,FALSE
Forbes795,Kaggle_73554,FALSE
Forbes1970,Kaggle_233364,FALSE
Forbes87,Kaggle_7165297,FALSE
Forbes1081,Kaggle_26464,FALSE
Forbes1564,Kaggle_166926,TRUE
Forbes279,Kaggle_282036,FALSE
Forbes1838,Kaggle_175394,FALSE
Forbes1985,Kaggle_113424,FALSE
Forbes1759,Kaggle_299096,FALSE
Forbes1306,Kaggle_615388,FALSE
Forbes1457,Kaggle_229079,FALSE
Forbes393,Kaggle_337057,FALSE
Forbes1679,Kaggle_50893,TRUE
Forbes1759,Kaggle_301547,FALSE
Forbes1934,Kaggle_72286,TRUE
Forbes1081,Kaggle_7204,FALSE
Forbes1840,Kaggle_7797,FALSE
Forbes1759,Kaggle_60378,FALSE
Forbes287,Kaggle_2036,TRUE
Forbes151,Kaggle_109815,FALSE
Forbes465,Kaggle_194309,TRUE
Forbes232,Kaggle_559959,FALSE
Forbes1657,Kaggle_318385,FALSE
Forbes580,Kaggle_244459,FALSE
Forbes647,Kaggle_68014,TRUE
Forbes985,Kaggle_96587,TRUE
Forbes1387,Kaggle_433417,FALSE
Forbes500,Kaggle_33607,TRUE
Forbes774,Kaggle_316316,TRUE
Forbes456,Kaggle_501905,TRUE
Forbes1567,Kaggle_483910,FALSE
Forbes1394,Kaggle_798410,FALSE
Forbes87,Kaggle_476935,FALSE
Forbes906,Kaggle_642857,FALSE
Forbes242,Kaggle_11175,FALSE
Forbes151,Kaggle_35051,FALSE
Forbes606,Kaggle_198428,FALSE
Forbes1803,Kaggle_3501,TRUE
Forbes795,Kaggle_80472,FALSE
Forbes1814,Kaggle_40488,TRUE
Forbes843,Kaggle_433366,TRUE
Forbes1677,Kaggle_499213,FALSE
Forbes7,Kaggle_86778,FALSE
Forbes1251,Kaggle_148283,FALSE
Forbes910,Kaggle_897,TRUE
Forbes1657,Kaggle_243874,FALSE
Forbes1081,Kaggle_371162,FALSE
Forbes1683,Kaggle_18487,FALSE
Forbes1950,Kaggle_66326,FALSE
Forbes403,Kaggle_521481,FALSE
Forbes795,Kaggle_51211,FALSE
Forbes906,Kaggle_365807,FALSE
Forbes831,Kaggle_224875,FALSE
Forbes864,Kaggle_193089,FALSE
Forbes87,Kaggle_523489,FALSE
Forbes1759,Kaggle_286346,FALSE
Forbes339,Kaggle_394155,FALSE
Forbes1253,Kaggle_91683,FALSE
Forbes1526,Kaggle_187853,TRUE
Forbes625,Kaggle_26197,TRUE
Forbes1254,Kaggle_274565,FALSE
Forbes1081,Kaggle_63255,FALSE
Forbes527,Kaggle_8508,FALSE
Forbes1081,Kaggle_39654,FALSE
Forbes1254,Kaggle_6303,TRUE
Forbes976,Kaggle_372189,FALSE
Forbes51,Kaggle_295300,FALSE
Forbes68,Kaggle_415426,FALSE
Forbes432,Kaggle_1576,TRUE
Forbes841,Kaggle_6300039,TRUE
Forbes827,Kaggle_340217,FALSE
Forbes1081,Kaggle_41132,FALSE
Forbes403,Kaggle_190215,FALSE
Forbes783,Kaggle_156901,FALSE
Forbes1081,Kaggle_513184,FALSE
Forbes993,Kaggle_461000,FALSE
Forbes403,Kaggle_19156,FALSE
Forbes1394,Kaggle_383291,FALSE
Forbes1838,Kaggle_423224,FALSE
Forbes1253,Kaggle_119327,FALSE
Forbes1514,Kaggle_323089,FALSE
Forbes783,Kaggle_7690,FALSE
Forbes1995,Kaggle_25410,TRUE
Forbes328,Kaggle_193290,FALSE
Forbes165,Kaggle_26411,FALSE
Forbes1833,Kaggle_106792,TRUE
Forbes1463,Kaggle_83799,TRUE
Forbes1349,Kaggle_4367689,FALSE
Forbes1186,Kaggle_1994,TRUE
Forbes1655,Kaggle_278533,TRUE
Forbes382,Kaggle_240601,TRUE
Forbes151,Kaggle_39484,FALSE
Forbes250,Kaggle_165219,FALSE
Forbes332,Kaggle_2147245,FALSE
Forbes395,Kaggle_345424,FALSE
Forbes746,Kaggle_48683,FALSE
Forbes786,Kaggle_433806,FALSE
Forbes1985,Kaggle_659591,FALSE
Forbes1081,Kaggle_1914747,FALSE
Forbes1683,Kaggle_67068,FALSE
Forbes204,Kaggle_104369,TRUE
Forbes332,Kaggle_1579,TRUE
Forbes1648,Kaggle_73066,FALSE
Forbes1165,Kaggle_93899,TRUE
Forbes979,Kaggle_217850,TRUE
Forbes1985,Kaggle_344478,FALSE
Forbes1394,Kaggle_37264,FALSE
Forbes87,Kaggle_171928,FALSE
Forbes1030,Kaggle_365051,FALSE
Forbes1840,Kaggle_5806882,FALSE
Forbes1081,Kaggle_8690,FALSE
Forbes1133,Kaggle_145065,TRUE
Forbes1931,Kaggle_1815,TRUE
Forbes1759,Kaggle_395032,FALSE
Forbes695,Kaggle_251719,FALSE
Forbes992,Kaggle_23038,FALSE
Forbes1889,Kaggle_120144,FALSE
Forbes411,Kaggle_390703,TRUE
Forbes1759,Kaggle_419484,FALSE
Forbes279,Kaggle_532420,FALSE
Forbes1604,Kaggle_103294,FALSE
Forbes1081,Kaggle_10213,FALSE
Forbes1966,Kaggle_416940,FALSE
Forbes1889,Kaggle_7351,FALSE
Forbes1759,Kaggle_79681,FALSE
Forbes1081,Kaggle_290564,FALSE
Forbes870,Kaggle_1098575,TRUE
Forbes1394,Kaggle_166816,FALSE
Forbes1683,Kaggle_57095,FALSE
Forbes660,Kaggle_477238,FALSE
Forbes1115,Kaggle_42300,TRUE
Forbes3,Kaggle_256310,FALSE
Forbes842,Kaggle_280276,TRUE
Forbes1417,Kaggle_197724,TRUE
Forbes1306,Kaggle_509599,FALSE
Forbes403,Kaggle_434512,FALSE
Forbes1306,Kaggle_104280,FALSE
Forbes537,Kaggle_7,TRUE
Forbes294,Kaggle_527698,FALSE
Forbes1699,Kaggle_64922,FALSE
Forbes1081,Kaggle_135190,FALSE
Forbes1759,Kaggle_298715,FALSE
Forbes1412,Kaggle_66165,FALSE
Forbes87,Kaggle_1558177,FALSE
Forbes224,Kaggle_52997,FALSE
Forbes1931,Kaggle_38963,TRUE
Forbes1394,Kaggle_309842,FALSE
Forbes1011,Kaggle_148529,FALSE
Forbes1081,Kaggle_19344,FALSE
Forbes1081,Kaggle_1042495,FALSE
Forbes486,Kaggle_157502,FALSE
Forbes1686,Kaggle_441715,FALSE
Forbes396,Kaggle_19732,FALSE
Forbes1992,Kaggle_468755,FALSE
Forbes1759,Kaggle_302158,FALSE
Forbes1847,Kaggle_143842,TRUE
Forbes1081,Kaggle_363182,FALSE
Forbes481,Kaggle_464452,TRUE
Forbes1098,Kaggle_168038,TRUE
Forbes1798,Kaggle_176025,FALSE
Forbes87,Kaggle_24880,FALSE
Forbes1695,Kaggle_6029,FALSE
Forbes870,Kaggle_225110,FALSE
Forbes1457,Kaggle_472313,TRUE
Forbes147,Kaggle_86378,TRUE
Forbes485,Kaggle_6045,TRUE
Forbes649,Kaggle_196854,FALSE
Forbes7,Kaggle_53731,FALSE
Forbes948,Kaggle_11746,TRUE
Forbes893,Kaggle_190222,TRUE
Forbes165,Kaggle_47543,TRUE
Forbes1244,Kaggle_128502,TRUE
Forbes87,Kaggle_347168,FALSE
Forbes179,Kaggle_167463,TRUE
Forbes1061,Kaggle_74488,FALSE
Forbes77,Kaggle_295417,TRUE
Forbes1394,Kaggle_317209,FALSE
Forbes1686,Kaggle_411382,FALSE
Forbes29,Kaggle_19673,FALSE
Forbes87,Kaggle_151370,FALSE
Forbes1199,Kaggle_1007293,TRUE
Forbes1394,Kaggle_444891,FALSE
Forbes1447,Kaggle_69272,TRUE
Forbes1623,Kaggle_39879,FALSE
Forbes362,Kaggle_442923,TRUE
Forbes151,Kaggle_6476524,FALSE
Forbes1061,Kaggle_339299,FALSE
Forbes370,Kaggle_208531,FALSE
Forbes1759,Kaggle_405703,FALSE
Forbes1759,Kaggle_265574,FALSE
Forbes338,Kaggle_322638,FALSE
Forbes32,Kaggle_83383,FALSE
Forbes87,Kaggle_497640,FALSE
Forbes466,Kaggle_425871,TRUE
Forbes181,Kaggle_307082,TRUE
Forbes294,Kaggle_31660,FALSE
Forbes977,Kaggle_207343,TRUE
Forbes1081,Kaggle_11277,FALSE
Forbes234,Kaggle_24135,FALSE
Forbes68,Kaggle_257899,FALSE
Forbes1992,Kaggle_536740,TRUE
Forbes1270,Kaggle_477467,FALSE
Forbes1807,Kaggle_207663,TRUE
Forbes291,Kaggle_1135,TRUE
Forbes425,Kaggle_192527,FALSE
Forbes942,Kaggle_292631,TRUE
Forbes87,Kaggle_175162,FALSE
Forbes420,Kaggle_393532,FALSE
Forbes171,Kaggle_599810,FALSE
Forbes1555,Kaggle_127551,TRUE
Forbes1699,Kaggle_462197,FALSE
Forbes377,Kaggle_104385,TRUE
Forbes1889,Kaggle_309379,FALSE
Forbes267,Kaggle_43602,FALSE
Forbes1100,Kaggle_22565,TRUE
Forbes279,Kaggle_75792,TRUE
Forbes1387,Kaggle_210924,FALSE
Forbes1444,Kaggle_73363,TRUE
Forbes90,Kaggle_136194,TRUE
Forbes87,Kaggle_157752,FALSE
Forbes1759,Kaggle_34439,FALSE
Forbes794,Kaggle_14856,FALSE
Forbes3,Kaggle_198555,FALSE
Forbes1094,Kaggle_136741,FALSE
Forbes746,Kaggle_108441,FALSE
Forbes1905,Kaggle_298646,FALSE
Forbes754,Kaggle_305740,FALSE
Forbes1698,Kaggle_13439,TRUE
Forbes892,Kaggle_61892,TRUE
Forbes1253,Kaggle_155672,FALSE
Forbes1759,Kaggle_226861,FALSE
Forbes1840,Kaggle_151225,TRUE
Forbes957,Kaggle_118006,TRUE
Forbes1142,Kaggle_11323,TRUE
Forbes601,Kaggle_123277,FALSE
Forbes1795,Kaggle_143628,FALSE
Forbes1253,Kaggle_94568,FALSE
Forbes1081,Kaggle_352072,FALSE
Forbes1394,Kaggle_397179,FALSE
Forbes616,Kaggle_4263,TRUE
Forbes1432,Kaggle_353617,FALSE
Forbes1867,Kaggle_146306,TRUE
Forbes1378,Kaggle_296250,FALSE
Forbes1352,Kaggle_122231,TRUE
Forbes1759,Kaggle_194049,FALSE
Forbes804,Kaggle_336996,TRUE
Forbes864,Kaggle_172544,FALSE
Forbes1985,Kaggle_291480,FALSE
Forbes1056,Kaggle_2886,TRUE
Forbes268,Kaggle_121835,TRUE
Forbes87,Kaggle_22707,FALSE
Forbes348,Kaggle_281019,FALSE
Forbes87,Kaggle_48821,FALSE
Forbes589,Kaggle_2317,TRUE
Forbes400,Kaggle_2346,TRUE
Forbes902,Kaggle_279272,FALSE
Forbes75,Kaggle_10121,TRUE
Forbes87,Kaggle_215812,FALSE
Forbes294,Kaggle_212453,FALSE
Forbes395,Kaggle_178033,TRUE
Forbes104,Kaggle_4751,TRUE
